lat,lon,temp_avg,temp_min,temp_max,pm_1_avg,pm_1_min,pm_1_max,pm_2_5_avg,pm_2_5_min,pm_2_5_max,pm_10_avg,pm_10_min,pm_10_max,hum_avg,hum_min,hum_max,date
52.216,4.925,11.966124,11.966124,11.966124,4.3309712,4.3309712,4.3309712,4.852319,4.852319,4.852319,5.194078,5.194078,5.194078,72.23468,72.23468,72.23468,2022-11-16
52.216,4.926,11.923399,11.923399,11.923399,4.1714115,4.1714115,4.1714115,4.672819,4.672819,4.672819,5.001069,5.001069,5.001069,72.2652,72.2652,72.2652,2022-11-16
52.216,4.927,11.910048,11.910048,11.910048,4.009023,4.009023,4.009023,4.4840803,4.4840803,4.4840803,4.790983,4.790983,4.790983,72.33539,72.33539,72.33539,2022-11-16
52.216,4.928,11.918058,11.840619,11.995498,3.765871,3.6629949,3.8687472,4.204787,4.0888257,4.320748,4.4838853,4.3589277,4.6088424,72.3392,72.33844,72.339966,2022-11-16
52.224,4.928,12.034218,11.952773,12.137026,4.230332,3.7711089,4.5874233,4.6219506,4.1132193,5.018875,4.808253,4.2705216,5.229401,72.03096,71.62431,72.79773,2022-11-16
52.216,4.929,11.853971,11.853971,11.853971,3.6613894,3.6613894,3.6613894,4.0807714,4.0807714,4.0807714,4.3429003,4.3429003,4.3429003,72.3064,72.3064,72.3064,2022-11-16
52.223,4.929,12.022201,12.022201,12.022201,5.1225705,5.1225705,5.1225705,5.605739,5.605739,5.605739,5.8425646,5.8425646,5.8425646,72.10956,72.10956,72.10956,2022-11-16
52.224,4.929,11.979476,11.979476,11.979476,5.095597,5.095597,5.095597,5.577029,5.577029,5.577029,5.8136196,5.8136196,5.8136196,71.94627,71.94627,71.94627,2022-11-16
52.217,4.93,11.896696,11.896696,11.896696,3.6238134,3.6238134,3.6238134,4.030519,4.030519,4.030519,4.279456,4.279456,4.279456,72.43152,72.43152,72.43152,2022-11-16
52.222,4.93,12.043564,12.00885,12.078278,4.777006,4.3343897,5.2196226,5.2317553,4.7456403,5.7178698,5.4578376,4.949066,5.966609,71.98824,71.97221,72.00427,2022-11-16
52.223,4.93,12.00885,12.00885,12.00885,4.140581,4.140581,4.140581,4.5324745,4.5324745,4.5324745,4.725589,4.725589,4.725589,71.9539,71.9539,71.9539,2022-11-16
52.217,4.931,11.883344,11.883344,11.883344,3.5985875,3.5985875,3.5985875,3.995931,3.995931,3.995931,4.2349434,4.2349434,4.2349434,72.35675,72.35675,72.35675,2022-11-16
52.221,4.931,11.995498,11.995498,11.995498,5.4079113,5.4079113,5.4079113,5.9357095,5.9357095,5.9357095,6.207945,6.207945,6.207945,72.233154,72.233154,72.233154,2022-11-16
52.222,4.931,11.896696,11.896696,11.896696,5.9665093,5.9665093,5.9665093,6.542677,6.542677,6.542677,6.835319,6.835319,6.835319,72.13245,72.13245,72.13245,2022-11-16
52.217,4.932,11.903371,11.840619,11.966124,4.094684,3.8989315,4.290437,4.541419,4.328998,4.7538404,4.806626,4.587406,5.025846,72.58487,72.573425,72.59631,2022-11-16
52.22,4.932,12.022201,12.022201,12.022201,3.0005069,3.0005069,3.0005069,3.2849386,3.2849386,3.2849386,3.425436,3.425436,3.425436,72.23773,72.23773,72.23773,2022-11-16
52.221,4.932,11.939421,11.939421,11.939421,3.431682,3.431682,3.431682,3.7650828,3.7650828,3.7650828,3.9359238,3.9359238,3.9359238,72.21179,72.21179,72.21179,2022-11-16
52.218,4.933,11.76852,11.76852,11.76852,3.919423,3.919423,3.919423,4.3272758,4.3272758,4.3272758,4.556346,4.556346,4.556346,72.381165,72.381165,72.381165,2022-11-16
52.219,4.933,11.966124,11.966124,11.966124,3.579476,3.579476,3.579476,3.9208136,3.9208136,3.9208136,4.090957,4.090957,4.090957,72.42694,72.42694,72.42694,2022-11-16
52.22,4.933,11.910048,11.910048,11.910048,3.4583237,3.4583237,3.4583237,3.786686,3.786686,3.786686,3.949287,3.949287,3.949287,72.27893,72.27893,72.27893,2022-11-16
52.218,4.934,11.868657,11.840619,11.896696,3.4040604,3.3768756,3.4312453,3.745731,3.7195017,3.7719607,3.9289372,3.905865,3.9520094,72.49255,72.34912,72.63599,2022-11-16
52.219,4.934,11.923399,11.923399,11.923399,3.3155322,3.3155322,3.3155322,3.6367142,3.6367142,3.6367142,3.8006022,3.8006022,3.8006022,72.16449,72.16449,72.16449,2022-11-16
52.188,4.838,12.141031,12.112993,12.169069,17.7229,17.333117,18.112682,18.741291,18.329111,19.153471,18.741285,18.329105,19.153465,75.45738,75.411606,75.50316,2022-11-18
52.189,4.838,12.217135,12.169069,12.297245,16.426773,15.945482,17.011911,17.370687,16.86174,17.989449,17.370682,16.861736,17.989443,74.84295,74.65933,74.98587,2022-11-18
52.183,4.839,11.869993,11.869993,11.869993,20.141336,20.141336,20.141336,21.298697,21.298697,21.298697,21.298689,21.298689,21.298689,76.92224,76.92224,76.92224,2022-11-18
52.184,4.839,11.813916,11.813916,11.813916,20.840424,19.163954,22.516891,22.037954,20.265152,23.810755,22.037947,20.265146,23.81075,76.81543,76.75745,76.87341,2022-11-18
52.187,4.839,12.121003,12.099641,12.142366,18.721834,18.704609,18.739058,19.797625,19.779411,19.81584,19.79762,19.779406,19.815834,75.548935,75.5352,75.56267,2022-11-18
52.19,4.839,12.323949,12.323949,12.323949,16.402967,16.402967,16.402967,17.345512,17.345512,17.345512,17.345509,17.345509,17.345509,74.41824,74.41824,74.41824,2022-11-18
52.182,4.84,11.632333,11.632333,11.632333,17.83597,17.83597,17.83597,18.860859,18.860859,18.860859,18.860853,18.860853,18.860853,77.29915,77.29915,77.29915,2022-11-18
52.183,4.84,11.856641,11.827267,11.886015,17.448141,16.656597,18.239685,18.450745,17.613718,19.287773,18.450739,17.613712,19.287767,77.04966,76.99701,77.10231,2022-11-18
52.184,4.84,11.899366,11.899366,11.899366,20.977394,20.977394,20.977394,22.182796,22.182796,22.182796,22.182789,22.182789,22.182789,76.64758,76.64758,76.64758,2022-11-18
52.185,4.84,11.899366,11.899366,11.899366,20.44839,20.44839,20.44839,21.623392,21.623392,21.623392,21.623386,21.623386,21.623386,76.528564,76.528564,76.528564,2022-11-18
52.186,4.84,12.048904,11.998168,12.099641,18.884003,18.883436,18.884571,19.969116,19.968515,19.969717,19.969109,19.968508,19.96971,75.67558,75.4818,75.86937,2022-11-18
52.19,4.84,12.422751,12.422751,12.422751,16.812162,16.812162,16.812162,17.778223,17.778223,17.778223,17.778217,17.778217,17.778217,74.44876,74.44876,74.44876,2022-11-18
52.191,4.84,12.396047,12.396047,12.396047,16.979275,16.979275,16.979275,17.954937,17.954937,17.954937,17.954931,17.954931,17.954931,74.143585,74.143585,74.143585,2022-11-18
52.182,4.841,11.68841,11.68841,11.68841,17.40908,17.40908,17.40908,18.409441,18.409441,18.409441,18.409435,18.409435,18.409435,77.13893,77.13893,77.13893,2022-11-18
52.183,4.841,11.800564,11.800564,11.800564,14.996215,14.996215,14.996215,15.857926,15.857926,15.857926,15.857922,15.857922,15.857922,76.88104,76.88104,76.88104,2022-11-18
52.185,4.841,11.92607,11.92607,11.92607,16.582556,16.582556,16.582556,17.535421,17.535421,17.535421,17.535416,17.535416,17.535416,76.409546,76.409546,76.409546,2022-11-18
52.186,4.841,11.998168,11.998168,11.998168,18.232182,18.232182,18.232182,19.279837,19.279837,19.279837,19.27983,19.27983,19.27983,75.99754,75.99754,75.99754,2022-11-18
52.191,4.841,12.478828,12.478828,12.478828,17.265352,17.265352,17.265352,18.257452,18.257452,18.257452,18.257446,18.257446,18.257446,74.06882,74.06882,74.06882,2022-11-18
52.182,4.842,11.813916,11.813916,11.813916,16.413687,16.413687,16.413687,17.35685,17.35685,17.35685,17.356844,17.356844,17.356844,77.074844,77.074844,77.074844,2022-11-18
52.192,4.842,12.473487,12.382696,12.564278,17.4461,17.292555,17.599646,18.448586,18.286219,18.610954,18.448582,18.286213,18.61095,74.106964,74.029144,74.184784,2022-11-18
52.192,4.843,12.396047,12.396047,12.396047,17.382946,17.382946,17.382946,18.381805,18.381805,18.381805,18.3818,18.3818,18.3818,74.125275,74.125275,74.125275,2022-11-18
52.193,4.844,12.480163,12.465476,12.49485,17.017193,16.843637,17.19075,17.995035,17.811506,18.178564,17.99503,17.8115,18.178558,73.836105,73.78194,73.890274,2022-11-18
52.194,4.845,12.438773,12.438773,12.438773,16.854698,16.854698,16.854698,17.8232,17.8232,17.8232,17.823196,17.823196,17.823196,73.85976,73.85976,73.85976,2022-11-18
52.194,4.846,12.465476,12.465476,12.465476,16.780725,16.780725,16.780725,17.74498,17.74498,17.74498,17.744974,17.744974,17.744974,73.93758,73.93758,73.93758,2022-11-18
52.195,4.846,12.465476,12.465476,12.465476,16.530981,16.530981,16.530981,17.480883,17.480883,17.480883,17.480879,17.480879,17.480879,74.029144,74.029144,74.029144,2022-11-18
52.195,4.847,12.452124,12.452124,12.452124,16.09907,16.09907,16.09907,17.024153,17.024153,17.024153,17.024149,17.024149,17.024149,74.499115,74.499115,74.499115,2022-11-18
52.196,4.848,12.353323,12.323949,12.382696,15.790797,15.557908,16.023687,16.69817,16.451897,16.94444,16.698162,16.45189,16.944435,74.763855,74.70206,74.82565,2022-11-18
52.196,4.849,12.297245,12.297245,12.297245,15.177236,15.177236,15.177236,16.049349,16.049349,16.049349,16.049345,16.049345,16.049345,75.08354,75.08354,75.08354,2022-11-18
52.197,4.849,12.225146,12.225146,12.225146,14.210253,14.210253,14.210253,15.026801,15.026801,15.026801,15.026797,15.026797,15.026797,75.471115,75.471115,75.471115,2022-11-18
52.197,4.85,12.024872,12.024872,12.024872,13.242818,13.242818,13.242818,14.003776,14.003776,14.003776,14.003772,14.003772,14.003772,76.06622,76.06622,76.06622,2022-11-18
52.198,4.851,12.363276,11.942092,13.103685,12.564744,11.292897,14.752578,13.286739,11.941809,15.600289,13.286735,11.941805,15.600285,74.048836,71.04448,76.5011,2022-11-18
52.198,4.852,13.090333,13.090333,13.090333,14.298992,14.298992,14.298992,15.12064,15.12064,15.12064,15.120636,15.120636,15.120636,71.0338,71.0338,71.0338,2022-11-18
52.199,4.852,13.117036,13.117036,13.117036,13.715905,13.715905,13.715905,14.504048,14.504048,14.504048,14.504044,14.504044,14.504044,70.759125,70.759125,70.759125,2022-11-18
52.199,4.853,13.167772,13.090333,13.245212,13.998456,13.462521,14.534392,14.802835,14.236103,15.369567,14.802831,14.236099,15.369562,70.707245,70.699615,70.714874,2022-11-18
52.2,4.854,13.250552,13.22919,13.271915,14.644594,14.512668,14.776521,15.486101,15.346594,15.6256075,15.486096,15.346589,15.625604,70.32501,70.27542,70.3746,2022-11-18
52.2,4.855,13.258564,13.258564,13.258564,14.007885,14.007885,14.007885,14.812805,14.812805,14.812805,14.8128,14.8128,14.8128,70.06485,70.06485,70.06485,2022-11-18
52.201,4.856,13.373388,13.373388,13.373388,13.853805,13.84757,13.860039,14.649871,14.643278,14.656464,14.649867,14.643274,14.656459,69.787125,69.74898,69.82527,2022-11-18
52.202,4.857,13.592355,13.55764,13.627069,13.638124,13.605977,13.670273,14.421798,14.387803,14.455793,14.421793,14.387798,14.455789,69.24696,69.161514,69.33241,2022-11-18
52.203,4.858,13.600366,13.600366,13.600366,14.059106,14.059106,14.059106,14.86697,14.86697,14.86697,14.866965,14.866965,14.866965,68.95703,68.95703,68.95703,2022-11-18
52.203,4.859,13.671129,13.643091,13.699168,13.872419,13.647422,14.097416,14.669555,14.431629,14.90748,14.66955,14.431624,14.907476,68.78766,68.76935,68.80597,2022-11-18
52.204,4.86,13.811321,13.79797,13.824673,12.832561,12.647714,13.017407,13.569944,13.3744755,13.765413,13.569941,13.374472,13.765409,68.39322,68.33447,68.451965,2022-11-18
52.207,4.86,14.215877,14.153124,14.278629,12.065501,11.992458,12.138545,12.758809,12.681568,12.83605,12.758805,12.681564,12.836046,66.73456,66.55832,66.9108,2022-11-18
52.205,4.861,13.896772,13.896772,13.896772,12.45497,12.45497,12.45497,13.170657,13.170657,13.170657,13.170653,13.170653,13.170653,67.90721,67.90721,67.90721,2022-11-18
52.206,4.861,14.12375,14.12375,14.12375,12.942893,12.942893,12.942893,13.686617,13.686617,13.686617,13.686613,13.686613,13.686613,67.21599,67.21599,67.21599,2022-11-18
52.207,4.861,14.222552,14.222552,14.222552,11.971332,11.971332,11.971332,12.659228,12.659228,12.659228,12.6592245,12.6592245,12.6592245,66.726166,66.726166,66.726166,2022-11-18
52.208,4.861,14.308003,14.308003,14.308003,11.485149,11.485149,11.485149,12.145108,12.145108,12.145108,12.145104,12.145104,12.145104,66.723114,66.723114,66.723114,2022-11-18
52.205,4.862,13.968871,13.968871,13.968871,12.499311,12.499311,12.499311,13.217546,13.217546,13.217546,13.217543,13.217543,13.217543,67.69359,67.69359,67.69359,2022-11-18
52.206,4.862,14.04631,14.024948,14.067673,13.001403,12.955889,13.046917,13.748488,13.700359,13.796618,13.748485,13.700356,13.796614,67.3289,67.19768,67.46013,2022-11-18
52.209,4.862,14.265278,14.265278,14.265278,12.274628,12.274628,12.274628,12.979952,12.979952,12.979952,12.979948,12.979948,12.979948,66.3981,66.3981,66.3981,2022-11-18
52.202,4.903,11.536365,11.0,11.9,6.8845453,1.59,11.65,7.4327273,1.72,12.56,7.6472726,1.79,12.9,75.36364,74.0,77.0,2022-11-18
52.201,4.903,19.2,19.2,19.2,0.7525,0.69,0.88,0.795,0.73,0.93,0.795,0.73,0.93,60.0,60.0,60.0,2022-11-21
52.202,4.903,19.3,19.3,19.3,0.865,0.79,0.94,0.915,0.83,1.0,0.915,0.83,1.0,60.0,60.0,60.0,2022-11-21
52.188,4.838,8.909933,7.309071,10.510795,4.1652036,3.8182786,4.5121284,4.434859,4.0376844,4.8320327,4.4718814,4.037683,4.90608,72.45517,69.909195,75.001144,2022-11-22
52.189,4.838,8.92462,7.210269,10.582894,3.7868588,3.4416459,4.1821136,4.0272946,3.6394095,4.4682026,4.055184,3.6394083,4.524113,72.41778,69.86647,74.97977,2022-11-22
52.183,4.839,8.889906,7.46662,10.313191,4.809876,4.185565,5.4341865,5.1405683,4.5346913,5.7464457,5.2068973,4.667351,5.7464437,72.74814,70.88272,74.613556,2022-11-22
52.184,4.839,8.858529,7.439917,10.313191,6.4360557,4.354972,10.067104,6.8570404,4.7018256,10.645579,6.91952,4.81982,10.6455765,72.66841,70.72861,74.52658,2022-11-22
52.187,4.839,8.88323,7.38117,10.38529,4.0551367,3.568811,4.541462,4.3208423,3.7738817,4.8678026,4.360767,3.7738807,4.9476533,72.57572,70.118256,75.03319,2022-11-22
52.188,4.839,10.441367,10.441367,10.441367,3.626813,3.626813,3.626813,3.8352165,3.8352165,3.8352165,3.8352153,3.8352153,3.8352153,69.98091,69.98091,69.98091,2022-11-22
52.19,4.839,8.911268,7.282368,10.540169,3.2273018,3.0164526,3.438151,3.4378858,3.1897838,3.6859877,3.4685867,3.1897829,3.7473905,72.40862,69.82222,74.995026,2022-11-22
52.182,4.84,7.439917,7.439917,7.439917,4.2459574,4.2459574,4.2459574,4.621241,4.621241,4.621241,4.7816052,4.7816052,4.7816052,74.17563,74.17563,74.17563,2022-11-22
52.183,4.84,8.811131,7.351796,10.270466,4.010972,3.6296163,4.3923273,4.290936,3.9371524,4.644719,4.351374,4.0580306,4.6447177,72.62454,70.88272,74.36636,2022-11-22
52.184,4.84,7.46662,7.46662,7.46662,4.17108,4.17108,4.17108,4.496459,4.496459,4.496459,4.60113,4.60113,4.60113,74.628815,74.628815,74.628815,2022-11-22
52.186,4.84,8.791103,7.239642,10.342565,3.8839242,3.5662649,4.2015834,4.1408377,3.7711895,4.5104856,4.18204,3.7711883,4.592892,72.67032,70.42496,74.91568,2022-11-22
52.187,4.84,7.282368,7.282368,7.282368,4.4982896,4.4982896,4.4982896,4.8270087,4.8270087,4.8270087,4.912793,4.912793,4.912793,75.01335,75.01335,75.01335,2022-11-22
52.19,4.84,8.916609,7.266346,10.566872,3.1596622,2.8997657,3.419559,3.3676822,3.066392,3.6689727,3.3999977,3.066391,3.7336044,72.6215,70.16098,75.082016,2022-11-22
52.182,4.841,9.33051,7.46662,10.270466,3.613885,3.2544537,3.9948564,3.8618696,3.4414608,4.3453794,3.911118,3.44146,4.4931273,72.04444,70.873566,74.361786,2022-11-22
52.183,4.841,8.8765545,7.439917,10.313191,3.6771133,3.307024,4.0472026,3.936292,3.592821,4.2797627,3.9947748,3.7097883,4.2797613,72.591736,70.888824,74.29465,2022-11-22
52.185,4.841,8.855191,7.397192,10.299839,7.1772094,3.3618934,15.365029,7.623175,3.6166217,16.247934,7.664149,3.6917922,16.247929,72.66727,70.618744,74.67764,2022-11-22
52.186,4.841,8.825817,7.351796,10.299839,4.1623597,3.5633662,4.761353,4.432665,3.8303804,5.03495,4.470682,3.9064164,5.0349483,72.69702,70.6279,74.76614,2022-11-22
52.191,4.841,8.853856,7.210269,10.510795,2.8139596,2.4210906,3.1843143,2.9978142,2.5602112,3.4142282,3.0248775,2.5602105,3.4715545,72.745476,70.28,75.141525,2022-11-22
52.182,4.842,8.825817,7.351796,10.299839,3.365092,3.2452765,3.4849074,3.6066277,3.5280983,3.685157,3.6654606,3.6457655,3.6851559,72.66727,70.86136,74.473175,2022-11-22
52.192,4.842,9.373236,7.282368,10.582894,2.3658519,2.2731717,2.47218,2.5130832,2.4037924,2.6480918,2.5268662,2.4037917,2.6894417,71.57141,69.65285,75.20714,2022-11-22
52.192,4.843,8.867208,7.111467,10.622949,2.4267924,2.1657357,2.687849,2.5804417,2.3185856,2.842298,2.5977857,2.3532743,2.842297,72.0798,69.039444,75.12016,2022-11-22
52.193,4.843,9.030097,7.22362,10.836575,2.5055614,2.2873685,2.7237544,2.6634238,2.4465811,2.8802667,2.6803858,2.4805055,2.880266,72.07522,68.76477,75.385666,2022-11-22
52.193,4.844,9.079499,7.295719,10.863279,2.4920127,2.333763,2.6502626,2.64828,2.4940083,2.8025517,2.6642437,2.5259368,2.8025508,72.04775,68.76019,75.33531,2022-11-22
52.194,4.845,8.348719,7.05539,10.780498,4.008534,2.6710277,5.5485163,4.2729254,2.82451,5.9260163,4.3145165,2.8245091,5.9976735,73.24024,68.781555,75.5352,2022-11-22
52.194,4.846,10.751125,10.751125,10.751125,2.914251,2.914251,2.914251,3.0817096,3.0817096,3.0817096,3.081709,3.081709,3.081709,68.49011,68.49011,68.49011,2022-11-22
52.195,4.846,8.980697,7.111467,10.849927,2.9245842,2.735804,3.1133642,3.1122625,2.8930087,3.3315163,3.1362317,2.8930078,3.3794558,71.879906,68.22003,75.53978,2022-11-22
52.195,4.847,9.080834,7.14084,11.020828,2.6722748,2.4413602,2.9031894,2.8443487,2.5816455,3.107052,2.8669677,2.5816448,3.1522908,71.87762,68.11932,75.63591,2022-11-22
52.196,4.848,8.415477,7.042038,11.063553,2.7659092,2.7269452,2.7966187,2.9515789,2.8836408,2.9995985,2.984231,2.8836398,3.051238,73.06934,68.05371,75.65117,2022-11-22
52.196,4.849,9.102197,7.084763,11.11963,3.0437758,2.8173833,3.2701683,3.247436,2.9792757,3.5155964,3.2825599,2.9792747,3.585845,71.77691,68.23224,75.32158,2022-11-22
52.197,4.849,11.149004,11.149004,11.149004,2.9652195,2.9652195,2.9652195,3.1356068,3.1356068,3.1356068,3.135606,3.135606,3.135606,68.1239,68.1239,68.1239,2022-11-22
52.197,4.85,8.485796,7.111467,11.205081,3.2693899,3.0595129,3.4890444,3.503587,3.303288,3.7605574,3.560174,3.3863015,3.8473053,73.124275,67.83855,75.912094,2022-11-22
52.198,4.851,9.200999,7.098115,11.303883,3.034225,2.644453,3.423997,3.2397113,2.858676,3.6207464,3.277735,2.9347248,3.6207454,71.86846,67.72563,76.01129,2022-11-22
52.198,4.852,9.329175,7.05539,11.60296,2.395311,2.1813376,2.6092846,2.5587492,2.3582792,2.7592192,2.5902584,2.4212983,2.7592185,71.60295,67.25719,75.948715,2022-11-22
52.199,4.852,7.111467,7.111467,7.111467,2.0189905,2.0189905,2.0189905,2.18191,2.18191,2.18191,2.2391968,2.2391968,2.2391968,76.23712,76.23712,76.23712,2022-11-22
52.199,4.853,10.052388,7.068741,11.616311,2.5638044,1.955742,2.9532862,2.726281,2.1135886,3.1229877,2.74479,2.169118,3.1229868,69.20932,65.691605,76.157776,2022-11-22
52.2,4.854,8.651356,7.084763,11.744487,3.1949515,2.608104,3.7452605,3.42327,2.818534,3.9604704,3.4779003,2.892503,3.9604692,72.336914,64.94086,76.061646,2022-11-22
52.2,4.855,9.462691,7.124818,11.800564,3.7836883,3.4159856,4.151391,4.038839,3.6877394,4.3899384,4.084922,3.7799067,4.389937,70.376884,64.763855,75.989914,2022-11-22
52.201,4.856,9.502078,7.084763,11.912718,3.6409078,2.8106189,4.4948697,3.8921864,2.9721224,4.840255,3.943562,2.9721217,4.9466357,70.18157,64.35034,75.91667,2022-11-22
52.202,4.857,8.628214,6.999313,11.843289,4.0618196,2.8620553,4.7842174,4.3505993,3.0265145,5.1436,4.4182367,3.0265136,5.246768,71.97629,64.13519,75.92888,2022-11-22
52.202,4.858,12.01152,12.01152,12.01152,3.0097435,3.0097435,3.0097435,3.1826892,3.1826892,3.1826892,3.1826882,3.1826882,3.1826882,63.958176,63.958176,63.958176,2022-11-22
52.203,4.858,9.564163,7.028686,12.099641,3.7616315,2.8014317,4.7218313,4.0211987,2.9624074,5.0799904,4.0742245,2.9624064,5.1860423,69.79705,63.57823,76.01587,2022-11-22
52.203,4.859,8.816916,7.124818,12.185091,4.319872,3.0266097,4.9761643,4.6305733,3.2005243,5.355586,4.706875,3.2005234,5.469758,71.80997,63.526352,76.03418,2022-11-22
52.204,4.859,12.155718,12.155718,12.155718,3.202456,3.202456,3.202456,3.3864753,3.3864753,3.3864753,3.3864744,3.3864744,3.3864744,63.39055,63.39055,63.39055,2022-11-22
52.204,4.86,9.648279,7.042038,12.25452,4.127701,3.2712746,4.9841275,4.4095025,3.4592485,5.3597565,4.4639935,3.4592474,5.46874,69.53612,63.1342,75.938034,2022-11-22
52.207,4.86,6.9712744,6.956588,6.985961,5.0236464,4.795235,5.2520576,5.315304,5.076127,5.5544806,5.3189526,5.0826573,5.5552483,76.074615,76.02655,76.12268,2022-11-22
52.208,4.86,6.985961,6.985961,6.985961,5.04749,5.04749,5.04749,5.337594,5.337594,5.337594,5.3376718,5.3376718,5.3376718,75.94414,75.94414,75.94414,2022-11-22
52.214,4.86,10.540436,5.979247,15.034332,3.9455166,1.4595231,8.775578,4.19012,1.5433899,9.279843,4.2119637,1.5433904,9.279843,67.035774,51.689926,86.0502,2022-11-22
52.215,4.86,6.511711,5.992599,6.929884,4.58502,4.2912116,4.9873457,4.848486,4.5377946,5.27393,4.848487,4.5377946,5.27393,80.54078,76.69946,86.10208,2022-11-22
52.204,4.861,7.042038,7.042038,7.042038,5.139452,5.139452,5.139452,5.4703155,5.4703155,5.4703155,5.513724,5.513724,5.513724,75.56267,75.56267,75.56267,2022-11-22
52.205,4.861,9.668306,7.167544,12.169069,3.7986972,2.9852896,4.612105,4.0395446,3.15683,4.9222593,4.0671053,3.156829,4.9773817,69.36598,63.091476,75.64049,2022-11-22
52.206,4.861,10.624729,7.012664,12.465476,2.6286774,1.6160238,4.6343355,2.79235,1.7088836,4.938505,2.807767,1.708883,4.9847565,66.749054,62.030975,75.92125,2022-11-22
52.208,4.861,6.887159,6.887159,6.887159,4.6949267,4.6949267,4.6949267,4.964712,4.964712,4.964712,4.964718,4.964718,4.964718,75.99449,75.99449,75.99449,2022-11-22
52.209,4.861,6.9378953,6.913862,6.969939,4.4277134,4.2837343,4.653315,4.6821404,4.5298877,4.920706,4.6821404,4.5298877,4.920706,76.60384,76.51178,76.75287,2022-11-22
